,Year,State,County,Deaths,Population,Mortality Rate
168,2012,MI,Berrien County,17.0,156621.0,0.00010854227721697601
169,2012,MI,Calhoun County,34.0,134737.0,0.00025234345428501453
170,2012,MI,Genesee County,88.0,418193.0,0.00021042915591604834
171,2012,MI,Grand Traverse County,12.0,89203.0,0.0001345246236113135
172,2012,MI,Ingham County,27.0,283514.0,9.523339235452218e-05
173,2012,MI,Jackson County,18.0,159962.0,0.00011252672509721059
174,2012,MI,Kalamazoo County,19.0,255353.0,7.440680156489252e-05
175,2012,MI,Kent County,63.0,615798.0,0.00010230627575925872
176,2012,MI,Livingston County,25.0,182783.0,0.00013677420766701497
177,2012,MI,Macomb County,188.0,849734.0,0.0002212457074802232
178,2012,MI,Midland County,10.0,83721.0,0.00011944434490749035
179,2012,MI,Monroe County,41.0,150804.0,0.0002718760775576245
180,2012,MI,Muskegon County,17.0,170159.0,9.99065579840032e-05
181,2012,MI,Oakland County,230.0,1223598.0,0.00018797023205333779
182,2012,MI,Saginaw County,20.0,198363.0,0.0001008252547097997
183,2012,MI,St. Clair County,22.0,160625.0,0.0001369649805447471
184,2012,MI,Van Buren County,10.0,75298.0,0.000132805652208558
185,2012,MI,Washtenaw County,36.0,352303.0,0.00010218476708969268
186,2012,MI,Wayne County,362.0,1795929.0,0.00020156698844998883
187,2013,MI,Allegan County,10.0,112009.0,8.9278540117312e-05
188,2013,MI,Bay County,17.0,106794.0,0.0001591849729385546
189,2013,MI,Berrien County,16.0,156129.0,0.00010247936001639669
190,2013,MI,Calhoun County,28.0,134751.0,0.00020779066574645085
191,2013,MI,Eaton County,15.0,108264.0,0.0001385502105963201
192,2013,MI,Genesee County,82.0,415639.0,0.0001972865876397547
193,2013,MI,Ingham County,47.0,284113.0,0.00016542713638587463
194,2013,MI,Jackson County,19.0,159628.0,0.00011902673716390608
195,2013,MI,Kalamazoo County,36.0,257311.0,0.00013990851537633447
196,2013,MI,Kent County,69.0,624303.0,0.00011052325553457215
197,2013,MI,Livingston County,23.0,184205.0,0.00012486088868380338
198,2013,MI,Macomb County,250.0,857110.0,0.0002916778476508266
199,2013,MI,Marquette County,10.0,67773.0,0.00014755138476974606
200,2013,MI,Monroe County,36.0,150139.0,0.00023977780589986612
201,2013,MI,Muskegon County,33.0,172273.0,0.00019155642497663592
202,2013,MI,Oakland County,213.0,1235468.0,0.0001724043034704258
203,2013,MI,Ottawa County,15.0,274385.0,5.4667711427373945e-05
204,2013,MI,Saginaw County,27.0,196794.0,0.0001371993048568554
205,2013,MI,St. Clair County,35.0,160288.0,0.00021835695747654223
206,2013,MI,Van Buren County,12.0,75318.0,0.0001593244642714889
207,2013,MI,Washtenaw County,46.0,356040.0,0.00012919896640826872
208,2013,MI,Wayne County,438.0,1780225.0,0.0002460363156342597
209,2014,MI,Allegan County,21.0,113349.0,0.00018526850700050288
210,2014,MI,Bay County,13.0,106046.0,0.0001225883107330781
211,2014,MI,Berrien County,31.0,155977.0,0.0001987472511972919
212,2014,MI,Calhoun County,26.0,134804.0,0.00019287261505593307
213,2014,MI,Eaton County,12.0,108639.0,0.00011045757048573717
214,2014,MI,Genesee County,96.0,412859.0,0.00023252490559731045
215,2014,MI,Ingham County,47.0,285627.0,0.00016455027010751786
216,2014,MI,Ionia County,13.0,64232.0,0.00020239133142358948
217,2014,MI,Jackson County,28.0,159421.0,0.00017563558125968347
218,2014,MI,Kalamazoo County,26.0,258951.0,0.00010040509594479265
219,2014,MI,Kent County,58.0,631334.0,9.186896317955313e-05
220,2014,MI,Lenawee County,19.0,98740.0,0.00019242454932145027
221,2014,MI,Livingston County,41.0,185527.0,0.00022099209279511877
222,2014,MI,Macomb County,268.0,862876.0,0.0003105892387782254
223,2014,MI,Monroe County,35.0,149847.0,0.00023357157634120137
224,2014,MI,Muskegon County,44.0,172254.0,0.00025543673876949154
225,2014,MI,Oakland County,261.0,1242853.0,0.00021000070000233334
226,2014,MI,Ottawa County,24.0,277864.0,8.637318976189791e-05
227,2014,MI,Saginaw County,36.0,195248.0,0.00018438088994509547
228,2014,MI,St. Clair County,36.0,160065.0,0.00022490863086870958
229,2014,MI,Washtenaw County,59.0,360021.0,0.00016387932926134865
230,2014,MI,Wayne County,478.0,1771679.0,0.0002698005677100649
231,2015,MI,Bay County,21.0,105237.0,0.00019954958807263606
232,2015,MI,Berrien County,30.0,155022.0,0.00019352091961141
233,2015,MI,Calhoun County,41.0,134327.0,0.00030522530838922925
234,2015,MI,Eaton County,20.0,108661.0,0.00018405867790651659
235,2015,MI,Genesee County,117.0,410461.0,0.0002850453514463006
236,2015,MI,Ingham County,54.0,287096.0,0.00018809039485050296
237,2015,MI,Isabella County,12.0,70767.0,0.00016957056255034126
238,2015,MI,Jackson County,30.0,159264.0,0.00018836648583484027
239,2015,MI,Kalamazoo County,20.0,259676.0,7.701905451408678e-05
240,2015,MI,Kent County,94.0,637164.0,0.00014752873671456643
241,2015,MI,Lenawee County,17.0,98391.0,0.0001727800306938643
242,2015,MI,Livingston County,21.0,187171.0,0.00011219686810456749
243,2015,MI,Macomb County,268.0,864960.0,0.0003098409174990751
244,2015,MI,Marquette County,12.0,67326.0,0.00017823723375813208
245,2015,MI,Monroe County,46.0,149353.0,0.00030799515242412273
246,2015,MI,Montcalm County,14.0,62763.0,0.00022306135780635088
247,2015,MI,Muskegon County,30.0,172447.0,0.00017396649405324534
248,2015,MI,Oakland County,250.0,1244602.0,0.0002008674258919719
249,2015,MI,Ottawa County,24.0,280859.0,8.545213078448617e-05
250,2015,MI,Saginaw County,32.0,193305.0,0.0001655415017718114
251,2015,MI,St. Clair County,30.0,159700.0,0.0001878522229179712
252,2015,MI,Washtenaw County,54.0,362975.0,0.0001487705764859839
253,2015,MI,Wayne County,639.0,1764872.0,0.0003620659175282967
