,Year,State,County,Deaths,Population,Mortality Rate
143,2007, FL,Escambia County,31.0,297393.0,0.00010423917173571671
144,2007, FL,Hernando County,36.0,169891.0,0.00021190057154293047
145,2007, FL,Hillsborough County,257.0,1184686.0,0.00021693512036100705
146,2007, FL,Indian River County,22.0,134564.0,0.0001634909782705627
147,2007, FL,Lake County,20.0,289909.0,6.89871649379633e-05
148,2007, FL,Lee County,98.0,604716.0,0.00016205954530721858
149,2007, FL,Leon County,13.0,268519.0,4.841370629266458e-05
150,2007, FL,Manatee County,46.0,316410.0,0.00014538099301539143
151,2007, FL,Marion County,30.0,325634.0,9.212797189482671e-05
152,2007, FL,Martin County,27.0,143542.0,0.0001880982569561522
153,2007, FL,Miami-Dade County,149.0,2415576.0,6.168301059457455e-05
154,2007, FL,Monroe County,17.0,72906.0,0.0002331769676021178
155,2007, FL,Nassau County,10.0,69969.0,0.00014292043619317126
156,2007, FL,Okaloosa County,29.0,182677.0,0.00015875014369625076
157,2007, FL,Orange County,110.0,1100663.0,9.99397635788611e-05
158,2007, FL,Osceola County,26.0,253722.0,0.00010247436170296624
159,2007, FL,Palm Beach County,262.0,1286586.0,0.0002036397100543609
160,2007, FL,Pasco County,125.0,453579.0,0.0002755859508486945
161,2007, FL,Pinellas County,235.0,918624.0,0.0002558173964538266
162,2007, FL,Polk County,82.0,585982.0,0.00013993603899095877
163,2007, FL,Santa Rosa County,20.0,146158.0,0.00013683821617701392
164,2007, FL,Sarasota County,76.0,375325.0,0.00020249117431559317
165,2007, FL,Seminole County,49.0,413571.0,0.00011848026094672982
166,2007, FL,St. Johns County,13.0,175318.0,7.415097137772504e-05
167,2007, FL,St. Lucie County,46.0,266860.0,0.00017237502810462415
168,2007, FL,Volusia County,82.0,498935.0,0.0001643500656398128
169,2007, FL,Walton County,12.0,52355.0,0.000229204469487155
170,2008, FL,Bay County,23.0,166267.0,0.00013833171946327292
171,2008, FL,Brevard County,121.0,542378.0,0.00022309164457260435
172,2008, FL,Broward County,326.0,1723633.0,0.00018913539019037114
173,2008, FL,Charlotte County,20.0,160467.0,0.00012463621803859983
174,2008, FL,Citrus County,25.0,142122.0,0.00017590520820140443
175,2008, FL,Clay County,19.0,187289.0,0.0001014474955816946
176,2008, FL,Collier County,63.0,316641.0,0.00019896349493590533
177,2008, FL,Columbia County,10.0,67318.0,0.00014854867940224012
178,2008, FL,Duval County,108.0,855437.0,0.00012625126105136907
179,2008, FL,Escambia County,28.0,296854.0,9.432246154675363e-05
180,2008, FL,Hernando County,45.0,172437.0,0.00026096487412794237
181,2008, FL,Hillsborough County,244.0,1196773.0,0.00020388160494930953
182,2008, FL,Indian River County,29.0,136277.0,0.0002128018667860314
183,2008, FL,Lake County,24.0,293654.0,8.172883733918149e-05
184,2008, FL,Lee County,95.0,610984.0,0.00015548688672698468
185,2008, FL,Leon County,14.0,271130.0,5.1635746689779814e-05
186,2008, FL,Manatee County,45.0,318766.0,0.0001411693844387419
187,2008, FL,Marion County,38.0,330052.0,0.00011513337292305455
188,2008, FL,Martin County,22.0,144369.0,0.00015238728535904523
189,2008, FL,Miami-Dade County,149.0,2436062.0,6.116428892203893e-05
190,2008, FL,Monroe County,18.0,72730.0,0.00024749071909803384
191,2008, FL,Nassau County,17.0,71557.0,0.00023757284402644045
192,2008, FL,Okaloosa County,16.0,181752.0,8.803204366389365e-05
193,2008, FL,Okeechobee County,11.0,39968.0,0.00027522017614091274
194,2008, FL,Orange County,120.0,1115525.0,0.00010757266757804621
195,2008, FL,Osceola County,18.0,261746.0,6.876895922000718e-05
196,2008, FL,Palm Beach County,271.0,1294938.0,0.00020927642867843866
197,2008, FL,Pasco County,147.0,461313.0,0.0003186556632915179
198,2008, FL,Pinellas County,264.0,916458.0,0.0002880655741997997
199,2008, FL,Polk County,95.0,594801.0,0.00015971728359568998
200,2008, FL,Santa Rosa County,21.0,148538.0,0.00014137796388802865
201,2008, FL,Sarasota County,81.0,377178.0,0.00021475271622417003
202,2008, FL,Seminole County,41.0,416564.0,9.842425173562766e-05
203,2008, FL,St. Lucie County,34.0,273151.0,0.0001244732766857892
204,2008, FL,Volusia County,101.0,497366.0,0.00020306977155655996
205,2009, FL,Alachua County,15.0,246657.0,6.081319403057687e-05
206,2009, FL,Bay County,18.0,167464.0,0.00010748578799025462
207,2009, FL,Brevard County,135.0,542109.0,0.00024902740961688514
208,2009, FL,Broward County,305.0,1733310.0,0.00017596390720644317
209,2009, FL,Charlotte County,17.0,159629.0,0.00010649693977911282
210,2009, FL,Citrus County,19.0,141381.0,0.0001343886377943288
211,2009, FL,Clay County,29.0,189101.0,0.00015335720064938842
212,2009, FL,Collier County,54.0,318485.0,0.00016955272618804652
213,2009, FL,Duval County,137.0,859795.0,0.0001593403078640839
214,2009, FL,Escambia County,16.0,297015.0,5.3869333198660004e-05
215,2009, FL,Hernando County,43.0,171950.0,0.0002500726955510323
216,2009, FL,Hillsborough County,270.0,1214050.0,0.00022239611218648325
217,2009, FL,Indian River County,31.0,137016.0,0.0002262509487943014
218,2009, FL,Lake County,32.0,295511.0,0.0001082870011607013
219,2009, FL,Lee County,93.0,612297.0,0.0001518870744099677
220,2009, FL,Manatee County,74.0,320711.0,0.00023073733049380906
221,2009, FL,Marion County,53.0,330880.0,0.000160178916827853
222,2009, FL,Martin County,24.0,145506.0,0.0001649416518906437
223,2009, FL,Miami-Dade County,155.0,2463943.0,6.290729939775393e-05
224,2009, FL,Nassau County,10.0,72671.0,0.0001376064730084903
225,2009, FL,Okaloosa County,16.0,181153.0,8.832313017173328e-05
226,2009, FL,Orange County,120.0,1131351.0,0.0001060678781386148
227,2009, FL,Osceola County,15.0,265267.0,5.654680001658706e-05
228,2009, FL,Palm Beach County,276.0,1307371.0,0.00021111069466891953
229,2009, FL,Pasco County,166.0,462607.0,0.0003588359017481361
230,2009, FL,Pinellas County,265.0,915330.0,0.0002895130717883168
231,2009, FL,Polk County,103.0,598683.0,0.00017204430391375735
232,2009, FL,Santa Rosa County,11.0,149544.0,7.355694645054299e-05
233,2009, FL,Sarasota County,75.0,377262.0,0.0001988008333730935
234,2009, FL,Seminole County,72.0,419788.0,0.00017151514574023077
235,2009, FL,St. Johns County,11.0,186281.0,5.905057413262759e-05
236,2009, FL,St. Lucie County,46.0,274344.0,0.00016767270288397049
237,2009, FL,Volusia County,106.0,494688.0,0.0002142764732518274
