,Year,State,County,Deaths,Population,Mortality Rate
32,2003,CA,Ventura County,87.0,788070.0,0.00011039628459400814
33,2004,CA,Alameda County,154.0,1445721.0,0.00010652124441714549
34,2004,CA,Butte County,31.0,213065.0,0.00014549550606622394
35,2004,CA,Contra Costa County,102.0,992424.0,0.00010277865106043385
36,2004,CA,El Dorado County,13.0,171653.0,7.573418466324504e-05
37,2004,CA,Fresno County,96.0,861035.0,0.000111493725574454
38,2004,CA,Humboldt County,25.0,130702.0,0.00019127480834264205
39,2004,CA,Imperial County,10.0,152259.0,6.567756257429775e-05
40,2004,CA,Kern County,104.0,736296.0,0.0001412475417495138
41,2004,CA,Kings County,11.0,143601.0,7.660113787508443e-05
42,2004,CA,Los Angeles County,815.0,9793263.0,8.322047513683642e-05
43,2004,CA,Madera County,11.0,137106.0,8.02298951176462e-05
44,2004,CA,Marin County,16.0,243769.0,6.563590940603605e-05
45,2004,CA,Merced County,11.0,237180.0,4.637827810102032e-05
46,2004,CA,Monterey County,43.0,408731.0,0.00010520366695944277
47,2004,CA,Orange County,256.0,2941711.0,8.7024184224759e-05
48,2004,CA,Placer County,20.0,302841.0,6.604125597260608e-05
49,2004,CA,Riverside County,187.0,1856542.0,0.00010072489607022088
50,2004,CA,Sacramento County,200.0,1348932.0,0.00014826544258717266
51,2004,CA,San Bernardino County,200.0,1899065.0,0.00010531498395262932
52,2004,CA,San Diego County,314.0,2930007.0,0.00010716697946455418
53,2004,CA,San Francisco County,128.0,761325.0,0.00016812793485042525
54,2004,CA,San Joaquin County,85.0,642898.0,0.00013221381929948451
55,2004,CA,San Luis Obispo County,23.0,256842.0,8.954921702836764e-05
56,2004,CA,San Mateo County,44.0,690161.0,6.375324018598559e-05
57,2004,CA,Santa Barbara County,27.0,407284.0,6.629280796692234e-05
58,2004,CA,Santa Clara County,110.0,1663167.0,6.61388784168998e-05
59,2004,CA,Santa Cruz County,18.0,252356.0,7.132780674919558e-05
60,2004,CA,Shasta County,35.0,174867.0,0.00020015211560786198
61,2004,CA,Solano County,18.0,409301.0,4.397741515412863e-05
62,2004,CA,Sonoma County,48.0,466809.0,0.0001028257809939397
63,2004,CA,Stanislaus County,88.0,492613.0,0.00017863921577384274
64,2004,CA,Tulare County,39.0,398226.0,9.793433879254494e-05
65,2004,CA,Tuolumne County,14.0,56602.0,0.0002473410833539451
66,2004,CA,Ventura County,55.0,793994.0,6.927004486179996e-05
67,2005,CA,Alameda County,172.0,1441545.0,0.00011931642786038591
68,2005,CA,Butte County,25.0,214752.0,0.00011641335121442408
69,2005,CA,Contra Costa County,103.0,999013.0,0.00010310176143853984
70,2005,CA,El Dorado County,20.0,175003.0,0.00011428375513562625
71,2005,CA,Fresno County,95.0,872470.0,0.00010888626543032998
72,2005,CA,Humboldt County,36.0,131497.0,0.0002737705042700594
73,2005,CA,Imperial County,13.0,156113.0,8.327301377848097e-05
74,2005,CA,Kern County,84.0,760726.0,0.0001104208348340927
75,2005,CA,Lake County,14.0,63811.0,0.0002193979094513485
76,2005,CA,Los Angeles County,790.0,9786373.0,8.07244931293749e-05
77,2005,CA,Madera County,11.0,140313.0,7.839615716291434e-05
78,2005,CA,Marin County,16.0,244206.0,6.551845572999845e-05
79,2005,CA,Merced County,14.0,242554.0,5.771910584859454e-05
80,2005,CA,Monterey County,40.0,405139.0,9.873154645689505e-05
81,2005,CA,Nevada County,11.0,97250.0,0.00011311053984575835
82,2005,CA,Orange County,257.0,2940055.0,8.741333070299705e-05
83,2005,CA,Placer County,28.0,312762.0,8.952494228838541e-05
84,2005,CA,Riverside County,188.0,1931785.0,9.731931866123818e-05
85,2005,CA,Sacramento County,256.0,1360816.0,0.0001881224206652479
86,2005,CA,San Bernardino County,232.0,1943924.0,0.00011934622958510724
87,2005,CA,San Diego County,317.0,2938375.0,0.00010788275832730676
88,2005,CA,San Francisco County,174.0,763016.0,0.00022804240015936755
89,2005,CA,San Joaquin County,69.0,656985.0,0.00010502522888650426
90,2005,CA,San Luis Obispo County,22.0,258615.0,8.506853817450651e-05
91,2005,CA,San Mateo County,53.0,690078.0,7.68029121345703e-05
92,2005,CA,Santa Barbara County,30.0,408079.0,7.351517720833467e-05
93,2005,CA,Santa Clara County,100.0,1675312.0,5.969037409151251e-05
94,2005,CA,Santa Cruz County,27.0,251377.0,0.00010740839456274839
95,2005,CA,Shasta County,33.0,175615.0,0.00018791105543376137
96,2005,CA,Solano County,30.0,408181.0,7.34968065637548e-05
97,2005,CA,Sonoma County,51.0,465938.0,0.00010945662298417385
98,2005,CA,Stanislaus County,67.0,500020.0,0.00013399464021439142
99,2005,CA,Tulare County,33.0,407970.0,8.088830061033899e-05
100,2005,CA,Tuolumne County,10.0,56788.0,0.00017609354088892018
101,2005,CA,Ventura County,67.0,794197.0,8.436194042536046e-05
102,2005,CA,Yolo County,10.0,186269.0,5.3685798495723926e-05
103,2006,CA,Alameda County,182.0,1444484.0,0.00012599654963294852
104,2006,CA,Butte County,62.0,216824.0,0.00028594620521713466
105,2006,CA,Contra Costa County,74.0,1000834.0,7.393833542825284e-05
106,2006,CA,El Dorado County,25.0,176773.0,0.00014142431253641677
107,2006,CA,Fresno County,98.0,883862.0,0.00011087703736556159
108,2006,CA,Humboldt County,36.0,132093.0,0.00027253525924916534
109,2006,CA,Imperial County,16.0,160505.0,9.968536805706987e-05
110,2006,CA,Kern County,108.0,784511.0,0.00013766537371687586
111,2006,CA,Lake County,15.0,64202.0,0.00023363758138375751
112,2006,CA,Los Angeles County,825.0,9737955.0,8.472004645739274e-05
113,2006,CA,Madera County,11.0,143622.0,7.658993747476013e-05
114,2006,CA,Marin County,24.0,244580.0,9.812740207703001e-05
115,2006,CA,Mendocino County,13.0,87345.0,0.00014883507928330184
116,2006,CA,Monterey County,41.0,401831.0,0.00010203294419793395
117,2006,CA,Nevada County,10.0,97549.0,0.00010251258341961475
118,2006,CA,Orange County,260.0,2932261.0,8.866877812036514e-05
119,2006,CA,Placer County,36.0,321934.0,0.00011182416271658166
120,2006,CA,Riverside County,199.0,2012370.0,9.888837539816236e-05
121,2006,CA,Sacramento County,248.0,1369563.0,0.00018107965825595463
122,2006,CA,San Bernardino County,219.0,1974140.0,0.00011093438155348658
123,2006,CA,San Diego County,332.0,2947289.0,0.00011264589254735454
124,2006,CA,San Francisco County,195.0,768650.0,0.00025369153711051845
125,2006,CA,San Joaquin County,87.0,662812.0,0.00013125893918637563
126,2006,CA,San Luis Obispo County,23.0,260498.0,8.829242450997704e-05
127,2006,CA,San Mateo County,42.0,690176.0,6.085404302670623e-05
128,2006,CA,Santa Barbara County,27.0,408085.0,6.61626866951738e-05
129,2006,CA,Santa Clara County,100.0,1691159.0,5.913104563201923e-05
130,2006,CA,Santa Cruz County,30.0,251616.0,0.0001192293017932087
131,2006,CA,Shasta County,33.0,176166.0,0.000187323320050407
132,2006,CA,Solano County,28.0,408402.0,6.855989931489072e-05
133,2006,CA,Sonoma County,37.0,465188.0,7.953773528121964e-05
134,2006,CA,Stanislaus County,77.0,504651.0,0.00015258069438086916
135,2006,CA,Tulare County,47.0,414921.0,0.00011327457516009071
136,2006,CA,Tuolumne County,13.0,56680.0,0.00022935779816513763
137,2006,CA,Ventura County,92.0,798183.0,0.00011526178833675986
