,Year,State,County,Deaths,Population,Mortality Rate
371,2014,PA,Lycoming County,12.0,116290.0,0.0001031903001117895
372,2014,PA,Mercer County,26.0,114675.0,0.00022672770874209724
373,2014,PA,Monroe County,20.0,167285.0,0.0001195564455868727
374,2014,PA,Montgomery County,147.0,815753.0,0.00018020160514273316
375,2014,PA,Northampton County,26.0,299598.0,8.678295582747549e-05
376,2014,PA,Northumberland County,13.0,93590.0,0.00013890372903087937
377,2014,PA,Philadelphia County,523.0,1565460.0,0.00033408710538755383
378,2014,PA,Schuylkill County,26.0,145393.0,0.00017882566560976112
379,2014,PA,Somerset County,17.0,76146.0,0.00022325532529614162
380,2014,PA,Susquehanna County,16.0,42085.0,0.0003801829630509683
381,2014,PA,Venango County,10.0,53348.0,0.00018744845167578916
382,2014,PA,Washington County,36.0,207963.0,0.00017310771627645303
383,2014,PA,Wayne County,12.0,52064.0,0.00023048555623847572
384,2014,PA,Westmoreland County,96.0,358866.0,0.00026750932102790454
385,2014,PA,York County,107.0,440475.0,0.00024291957545831205
386,2015,PA,Allegheny County,414.0,1228827.0,0.0003369066597657766
387,2015,PA,Armstrong County,26.0,66860.0,0.0003888722704157942
388,2015,PA,Beaver County,34.0,168241.0,0.00020209104796096075
389,2015,PA,Berks County,42.0,415138.0,0.00010117117681349334
390,2015,PA,Blair County,35.0,124596.0,0.0002809078943144242
391,2015,PA,Bucks County,149.0,625276.0,0.00023829476902999635
392,2015,PA,Butler County,52.0,185936.0,0.0002796661216762757
393,2015,PA,Cambria County,53.0,136028.0,0.0003896256653042021
394,2015,PA,Carbon County,14.0,63753.0,0.00021959750913682494
395,2015,PA,Centre County,13.0,160466.0,8.101404658930864e-05
396,2015,PA,Chester County,92.0,515055.0,0.00017862170059508207
397,2015,PA,Clearfield County,12.0,80718.0,0.00014866572511707427
398,2015,PA,Columbia County,11.0,66681.0,0.00016496453262548552
399,2015,PA,Crawford County,27.0,86510.0,0.00031210264709282163
400,2015,PA,Cumberland County,34.0,245744.0,0.00013835536167719253
401,2015,PA,Dauphin County,51.0,273085.0,0.00018675503963967263
402,2015,PA,Delaware County,195.0,563225.0,0.0003462204270051933
403,2015,PA,Erie County,51.0,278174.0,0.000183338485983593
404,2015,PA,Fayette County,46.0,133252.0,0.00034521057845285624
405,2015,PA,Franklin County,19.0,153048.0,0.00012414405938006377
406,2015,PA,Greene County,13.0,37402.0,0.0003475749959895193
407,2015,PA,Indiana County,32.0,86747.0,0.0003688888376543281
408,2015,PA,Jefferson County,11.0,44344.0,0.00024806061699440737
409,2015,PA,Lackawanna County,58.0,211863.0,0.0002737618177784701
410,2015,PA,Lancaster County,70.0,535811.0,0.00013064308123573423
411,2015,PA,Lawrence County,34.0,88122.0,0.00038582873743219626
412,2015,PA,Lebanon County,25.0,137479.0,0.00018184595465489274
413,2015,PA,Lehigh County,69.0,359710.0,0.0001918211892913736
